orig_index,Isomeric Smiles,Molecular Weight,AlogP,H_donors,H_acceptors,#RO5 Violations,MW,LogP,RO5_violations
1707,CC(C)(C)C#C/C=C/C[NH+](C)Cc1cccc2c1cccc2,292.44599999999997,3.460200000000002,1.0,0.0,0.0,,,
1708,CC1(c2ccccc2C(=CCC[NH+](C)C)c3c1cccc3)C,292.44599999999997,3.292200000000002,1.0,0.0,0.0,,,
1709,CC[NH+](CC)C(C)C=C(c1cccs1)c2cccs2,292.493,3.5545000000000027,1.0,2.0,0.0,,,
1710,Cc1ccc(c(c1)CC(=O)[O-])Nc2c(cccc2Cl)F,292.71700000000004,2.8235200000000003,1.0,3.0,0.0,,,
1711,CC(C)(C)C(=O)C(n1ccnc1)Oc2ccc(cc2)Cl,292.76599999999996,3.729300000000003,0.0,4.0,0.0,,,
1712,c1cc(c(c2c1nccn2)Br)NC3=[NH+]CCN3,293.148,-0.15600000000000053,3.0,4.0,0.0,,,
1713,c1ccc2c(c1)c(c[nH]2)OC3C(C(=O)C(C(O3)CO)O)O,293.275,-0.4452000000000007,4.0,6.0,0.0,,,
1714,Cc1cccc(c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-])C,293.29900000000004,-3.3733599999999964,2.0,5.0,0.0,,,
1715,CCn1ccc(nc1=O)[N-]S(=O)(=O)c2ccc(cc2)N,293.32800000000003,1.2395,1.0,6.0,0.0,,,
1716,Cc1nc(cc(n1)OC)[N-]S(=O)(=O)c2ccc(cc2)N,293.328,1.76992,1.0,6.0,0.0,,,
1717,Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O,293.37000000000006,3.1285200000000017,0.0,4.0,0.0,,,
1718,Cc1c2ccccc2n3c1CC[C@@H](C3=O)Cc4c([nH]cn4)C,293.36999999999995,3.426540000000001,1.0,3.0,0.0,,,
1719,CC(C)(C#N)c1cc(cc(c1)C(C)(C)C#N)Cn2cncn2,293.37399999999997,2.9287600000000014,0.0,5.0,0.0,,,
1720,CC(C)(C)[NH2+]CC(COc1cccc2c1CCC(=O)N2)O,293.387,0.6729,3.0,3.0,0.0,,,
1721,CCC(CC)(CNC(=O)CCCO)c1cccc(c1)OC,293.407,2.641700000000001,2.0,3.0,0.0,,,
1722,C[NH+]1CCN(CC1)C2=[NH+]c3ccccc3Cc4c2cccc4,293.414,-0.4199999999999964,2.0,1.0,0.0,,,
1723,CCCCNc1ccc(cc1)C(=O)OCC[NH+](CC)CC,293.43100000000004,1.9800999999999995,2.0,3.0,0.0,,,
1724,CC(c1ccccn1)C2=C(Cc3c2cccc3)CC[NH+](C)C,293.43399999999997,2.7296000000000005,1.0,1.0,0.0,,,
1725,CCCCCCCCCCCCCCOS(=O)(=O)[O-],293.449,4.164300000000003,0.0,4.0,0.0,,,
1726,CCCCCCCCC1=C(C1)CCCCCCCC(=O)[O-],293.47099999999995,4.917900000000004,0.0,2.0,0.0,,,
1727,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])[NH3+],294.307,-2.362599999999998,2.0,5.0,0.0,,,
1728,Cc1c(nc[nH]1)CN2CCc3c(c4ccccc4n3C)C2=O,294.35800000000006,2.4083200000000007,1.0,3.0,0.0,,,
1729,CCCCC[C@@H](CC(=O)CCc1ccc(c(c1)OC)O)O,294.39099999999996,3.233800000000003,2.0,4.0,0.0,,,
1730,CCCCOc1ccc(cc1)OCCC[NH+]2CCOCC2,294.415,1.5494999999999997,1.0,3.0,0.0,,,
1731,CC[NH+](CC)CCOc1ccc2c(c1)sc(n2)N(C)C,294.4440000000001,1.6658000000000004,1.0,4.0,0.0,,,
1732,CCCCCCCCC1=C(C1)CCCCCCC(=O)OC,294.479,5.950900000000006,0.0,2.0,1.0,,,
1733,c1ccc(cc1)C2=NCc3nncn3-c4c2cc(cc4)Cl,294.745,3.271700000000002,0.0,4.0,0.0,,,
1734,c1ccc(c(c1)CC(=O)[O-])Nc2c(cccc2Cl)Cl,295.145,3.0294000000000008,1.0,3.0,0.0,,,
1735,Cc1ccc(c(c1Cl)Nc2ccccc2C(=O)[O-])Cl,295.145,3.408920000000002,1.0,3.0,0.0,,,
1736,Cc1c(cccc1Nc2c(cccn2)C(=O)[O-])C(F)(F)F,295.23999999999995,2.5159200000000004,1.0,4.0,0.0,,,
1737,c1ccc(cc1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,295.291,-0.93222,4.0,7.0,0.0,,,
1738,c1ccc2c(c1)c(c[nH]2)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,295.291,-0.6534000000000006,5.0,6.0,0.0,,,
1739,COC(=O)Nc1[nH]c2ccc(cc2n1)C(=O)c3ccccc3,295.298,2.972200000000001,2.0,4.0,0.0,,,
1740,CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)[N+](=O)[O-],295.298,2.4086000000000007,0.0,4.0,0.0,,,
1741,CCOC(=O)C(c1ccccc1)C2[NH2+]C(CS2)C(=O)[O-],295.36000000000007,-0.9118999999999979,1.0,5.0,0.0,,,
1742,COc1cc(cc(c1OC)OC)C(=O)NC2CCC[NH2+]C2,295.35900000000004,0.16800000000000093,2.0,4.0,0.0,,,
1743,CCCOc1cc(ccc1C(=O)OCC[NH+](CC)CC)N,295.403,1.1391000000000007,2.0,4.0,0.0,,,
1744,CCCOc1ccc(cc1N)C(=O)OCC[NH+](CC)CC,295.403,1.1390999999999998,2.0,4.0,0.0,,,
1745,C=C[C@H]1C[NH+]2CCC1CC2C(c3ccnc4c3cccc4)O,295.406,1.7475,2.0,2.0,0.0,,,
1746,Cc1cc(c(cc1)/[NH+]=C/N(/C=[NH+]/c2c(cc(cc2)C)C)C)C,295.43000000000006,1.0330800000000004,2.0,0.0,0.0,,,
1747,CCCCCC1C(O1)C/C=C\CCCCCCCC(=O)[O-],295.443,3.761000000000003,0.0,3.0,0.0,,,
1748,CC(CN1c2ccccc2CCc3c1cccc3)C[NH+](C)C,295.44999999999993,2.703900000000001,1.0,1.0,0.0,,,
1749,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,295.729,0.12989999999999996,2.0,5.0,0.0,,,
1750,c1c(c(=O)[nH]c(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)C(F)(F)F,296.20099999999996,-0.8039000000000001,3.0,6.0,0.0,,,
1751,C[NH+]1CCc2cc3c(c-4c2[C@H]1[C@@H](c5c4cccc5)O)OCO3,296.34600000000006,1.2412,2.0,3.0,0.0,,,
1752,C[C@H]1COC2=C1C(=O)C(=O)c3c2ccc4c3CCCC4(C)C,296.366,3.4433000000000025,0.0,3.0,0.0,,,
1753,CC1COC2=C1C(=O)c3ccc4c(c3C2=O)CCCC4(C)C,296.366,3.5999000000000025,0.0,3.0,0.0,,,
1754,CC(C)[NH2+]CC(COc1ccc(cc1)CCC(=O)OC)O,296.387,0.5037000000000007,2.0,4.0,0.0,,,
1755,C[NH+]1CCc2cc(c(c-3c2[C@H]1Cc4c3cccc4)OC)OC,296.39000000000004,2.0388,1.0,2.0,0.0,,,
1756,CN1c2ccccc2C(=O)N(c3c1cccc3)CC[NH+](C)C,296.394,1.5591999999999995,1.0,2.0,0.0,,,
1757,CC(C)(C)c1nnc(s1)[N-]S(=O)(=O)c2ccccc2,296.397,3.229700000000002,0.0,5.0,0.0,,,
1758,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)O,296.4099999999999,3.612600000000003,2.0,2.0,0.0,,,
1759,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,296.40999999999997,4.029500000000003,0.0,2.0,0.0,,,
1760,CNS(=O)(=O)Cc1ccc2c(c1)c(c[nH]2)CC[NH+](C)C,296.416,-0.09589999999999854,3.0,2.0,0.0,,,
1761,c1ccc(cc1)C(CC[NH+]2CCCCC2)(c3ccccc3)O,296.4339999999999,2.3814000000000006,2.0,1.0,0.0,,,
1762,CCC(=O)C(CC[NH+](C)C)(c1ccccc1)c2ccccc2,296.434,2.4864000000000006,1.0,1.0,0.0,,,
1763,C[NH+]1CCC(=C2c3ccccc3CCc4c2ccs4)CC1,296.45900000000006,2.9571000000000014,1.0,1.0,0.0,,,
1764,C[NH+](C)CC/C=C\1/c2ccccc2CSc3c1cccc3,296.459,3.258600000000002,1.0,1.0,0.0,,,
1765,CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O,296.539,6.362500000000008,1.0,1.0,1.0,,,
1766,C[C@@H](CCC[C@@H](C)CCC/C(=C/CO)/C)CCCC(C)C,296.539,6.364100000000008,1.0,1.0,1.0,,,
1767,C[N+](C)(C)C1CCC(CC1)CC2CCC(CC2)[N+](C)(C)C,296.543,3.906500000000003,0.0,0.0,0.0,,,
1768,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.5520000000001,3.6212000000000026,0.0,4.0,0.0,,,
1769,CCCCCCCC/C=C\CCCCCCCC[NH+](C)C,296.56299999999993,5.1684000000000045,1.0,0.0,1.0,,,
1770,c1ccc2c(c1)C(=O)c3c(c(c(c(c3[O-])C(=O)[O-])O)[O-])C2=O,297.198,-1.3217000000000003,1.0,7.0,0.0,,,
1771,COc1c2c(nc(n1)N)n(cn2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,297.271,-1.9714000000000003,4.0,10.0,0.0,,,
1772,CC(C)c1ccc2c(c1)c(=O)c3cc(c(nc3o2)N)C(=O)[O-],297.29,1.4103000000000003,1.0,6.0,0.0,,,
1773,CC(c1ccc2c(c1)CC(=O)c3ccccc3S2)C(=O)[O-],297.3550000000001,2.4299999999999997,0.0,4.0,0.0,,,
1774,CC(C)Cc1ccc(cc1)C(C)C(=O)OCc2ccccn2,297.39799999999997,4.127000000000003,0.0,3.0,0.0,,,
1775,Cc1cccc(c1)N(C)C(=S)Oc2ccc3c(c2)CCC3,297.4230000000001,4.283820000000004,0.0,2.0,0.0,,,
1776,c1cc2c3c(c1)C(=O)N(C[C@H]3CCC2)[C@@H]4C[NH+]5CCC4CC5,297.422,1.2393999999999998,1.0,1.0,0.0,,,
1777,C[NH+]1CCC(C1)CN2c3ccccc3Sc4c2cccc4,297.447,2.823900000000002,1.0,2.0,0.0,,,
1778,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)[O-])O,297.45899999999995,3.7446000000000024,1.0,3.0,0.0,,,
1779,CCCCCC[C@@H](C/C=C/CCCCCCCC(=O)[O-])O,297.45899999999995,3.7446000000000024,1.0,3.0,0.0,,,
1780,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,297.745,-0.3513000000000001,3.0,5.0,0.0,,,
1781,C[n+]1cn(c2c1c(=O)[nH]c(n2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,298.279,-3.257199999999998,5.0,8.0,0.0,,,
1782,CC(=O)c1ccc(cc1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,298.291,-0.9320999999999999,4.0,7.0,0.0,,,
1783,COc1cc2ccc3c(c2cc1OC)C(=O)C(=CC3=O)OC,298.29400000000004,2.766300000000001,0.0,5.0,0.0,,,
1784,C[C@@H]1C[C@@H]([C@]2([C@@]13CC(=O)[C@]([C@@]2(COC(=O)C3)C)(C)O)O)O,298.3349999999999,-0.21839999999999998,3.0,6.0,0.0,,,
1785,COc1cc2c3c(c1OC)-c4cc(ccc4C[C@H]3[NH2+]CC2)O,298.3620000000001,1.7930999999999995,2.0,3.0,0.0,,,
1786,COc1cc2c3c(c1OC)C4(CC3[NH2+]CC2)C=CC(=O)C=C4,298.362,1.2009999999999998,1.0,3.0,0.0,,,
1787,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=CC=C3[C@H]1C5)OC)O,298.362,0.7044000000000001,2.0,3.0,0.0,,,
1788,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC)C,298.37899999999996,2.8408000000000007,0.0,5.0,0.0,,,
1789,CC(=CCC/C(=C/COc1ccc2ccc(=O)oc2c1)/C)C,298.38200000000006,4.864500000000004,0.0,3.0,0.0,,,
1790,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4,298.42600000000004,3.636600000000003,1.0,2.0,0.0,,,
1791,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,298.42600000000004,3.4925000000000024,1.0,2.0,0.0,,,
1792,C[NH2+]CC[C@@H](c1cccs1)Oc2cccc3c2cccc3,298.431,3.604700000000003,1.0,2.0,0.0,,,
1793,CCCCCCCCCCCC[n+]1ccc2ccccc2c1,298.494,6.048200000000007,0.0,0.0,1.0,,,
1794,CCCCCCCCCCCCCCCC(=O)OC(C)C,298.51099999999997,6.419300000000007,0.0,2.0,1.0,,,
1795,CCCCCCCCCCCCCCCCCCCCO,298.55499999999995,7.020400000000008,1.0,1.0,1.0,,,
1796,COc1cc(ccc1O)c2cc(=O)c3c(cc(cc3o2)O)[O-],299.258,1.9533999999999998,2.0,6.0,0.0,,,
1797,C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])Cn3ccnn3,299.28799999999995,-2.857899999999997,0.0,8.0,0.0,,,
1798,c1ccc2c(c1)ncc(n2)[N-]S(=O)(=O)c3ccc(cc3)N,299.33500000000004,2.6060999999999996,1.0,5.0,0.0,,,
1799,C[C@H]([C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)[O-])SCC/[NH+]=C/N)O,299.35200000000003,-3.639799999999997,3.0,5.0,0.0,,,
1800,COC(=O)Nc1[nH]c2ccc(cc2n1)Sc3ccccc3,299.355,3.892400000000001,2.0,4.0,0.0,,,
1801,CCOc1ccc(cc1)N/C(=[NH+]/c2ccc(cc2)OCC)/C,299.39400000000006,2.7266000000000012,2.0,2.0,0.0,,,
1802,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)[O-])/C)/C,299.4340000000001,4.267900000000004,0.0,2.0,0.0,,,
1803,CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)[O-])\C)/C,299.4340000000001,4.267900000000004,0.0,2.0,0.0,,,
1804,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C,299.4340000000001,4.267900000000004,0.0,2.0,0.0,,,
1805,CC(CN1c2ccccc2Sc3c1cccc3)C[NH+](C)C,299.46299999999997,3.0699000000000014,1.0,2.0,0.0,,,
1806,C/[NH+]=C\1/CN(C(=c2cc(ccc2=N1)Cl)c3ccccc3)[O-],299.761,0.03840000000000132,1.0,2.0,0.0,,,
1807,c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)[O-])[O-])O)O,300.222,0.7239999999999993,3.0,7.0,0.0,,,
1808,c1cc(c(cc1/N=N/c2ccc(c(c2)C(=O)[O-])O)C(=O)[O-])O,300.226,0.24020000000000025,2.0,8.0,0.0,,,
1809,c1cc(ccc1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,300.307,-1.2488000000000006,5.0,7.0,0.0,,,
1810,CCCc1c(=O)n2c3cc(ccc3[nH+]c(n2c1=O)N(C)C)C,,,,,,,,
1811,COc1cc2c(cc1OC)C([NH2+]CC2)Cc3ccc(cc3)O,300.378,1.8126999999999995,2.0,3.0,0.0,,,
1812,C[C@]12C(=O)CC[C@@H]3[C@]14CC[NH+]([C@@H]3Cc5c4c(c(cc5)O)O2)C,300.37800000000004,0.6032999999999997,2.0,3.0,0.0,,,
1813,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)OC,300.37800000000004,0.08400000000000057,2.0,3.0,0.0,,,
1814,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5)OC,300.37800000000004,0.5161999999999998,1.0,3.0,0.0,,,
1815,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@]34C,300.39799999999997,3.5899000000000028,0.0,3.0,0.0,,,
1816,CC(CCc1ccccc1)[NH2+]C(C)C(c2ccc(cc2)O)O,300.42199999999997,2.3988000000000014,3.0,2.0,0.0,,,
1817,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(CC=C)O)CCC4=CCCC[C@H]34,300.48600000000005,5.2564000000000055,1.0,1.0,1.0,,,
1818,C[C@@H]1[C@@H](CC[C@@H]([NH2+]1)CCCCCCCCCCC(C)O)O,300.50699999999995,2.743400000000001,3.0,2.0,0.0,,,
1819,CN1c2ccc(cc2N(C(=O)CC1=O)c3ccccc3)Cl,300.745,3.3712000000000026,0.0,2.0,0.0,,,
1820,CN1c2ccc(cc2C(=NC(C1=O)O)c3ccccc3)Cl,300.745,2.472200000000001,1.0,3.0,0.0,,,
1821,CNC1=[NH+]c2ccc(cc2C(=[N+](C1)[O-])c3ccccc3)Cl,300.769,1.0313000000000003,2.0,2.0,0.0,,,
1822,CC[NH+](CC)CCNC(=O)c1cc(c(cc1OC)N)Cl,300.80999999999995,0.5853000000000006,3.0,3.0,0.0,,,
1823,c1cc(ccc1[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,301.251,-1.2265000000000001,4.0,8.0,0.0,,,
1824,c1cc(ccc1[N+](=O)[O-])O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,301.251,-1.2265000000000001,4.0,8.0,0.0,,,
1825,C[N+]1(CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O)[O-],301.342,1.2106999999999997,2.0,4.0,0.0,,,
1826,COc1cccc(c1)C(=O)N2CC[NH+](CC2)Cc3ccco3,301.36599999999993,0.8291000000000002,1.0,3.0,0.0,,,
1827,C[NH+]1[C@@H]2CC[C@H]1CC(C2)NC(=O)n3c4ccccc4[nH]c3=O,301.37000000000006,0.0954000000000011,3.0,3.0,0.0,,,
1828,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],301.45000000000005,4.658000000000004,0.0,2.0,0.0,,,
1829,C[C@]1(CCC2=C(C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)[O-])C)C=C,301.45000000000005,4.015600000000003,0.0,2.0,0.0,,,
1830,C[NH+]1CCN(CC1)C(c2ccccc2)c3ccc(cc3)Cl,301.841,2.2597000000000005,1.0,1.0,0.0,,,
1831,[NH4][Pt]([NH4])(Cl)Cl,,,,,,,,
1832,CCC(=C)C(=O)c1ccc(c(c1Cl)Cl)OCC(=O)[O-],302.13300000000004,2.271000000000001,0.0,4.0,0.0,,,
1833,c1c2c3c4c(cc(c(c4oc2=O)O)O)c(=O)oc3c(c1O)O,302.194,1.3128000000000002,4.0,8.0,0.0,,,
1834,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O,302.34999999999997,-0.6718999999999994,3.0,4.0,0.0,,,
1835,c1ccc2c(c1)c(=O)n(cn2)CC3(CC4C(O3)CCC[NH2+]4)O,302.354,-0.4001999999999993,2.0,5.0,0.0,,,
1836,c1ccc2c(c1)c(=O)n(cn2)CC(=O)C[C@@H]3[C@H](CCC[NH2+]3)O,302.354,-0.5575999999999991,2.0,5.0,0.0,,,
1837,Cn1c2ccccc2c(=O)[n+]3c1-c4c(c5ccccc5[nH]4)CC3,302.3570000000001,2.5304,1.0,2.0,0.0,,,
1838,C[C@H](Cc1ccc(c(c1)O)O)[C@@H](C)Cc2ccc(c(c2)O)O,302.36999999999995,3.5664000000000033,4.0,4.0,0.0,,,
1839,CC(COc1ccccc1)[NH2+]C(C)C(c2ccc(cc2)O)O,302.394,1.8450000000000006,3.0,3.0,0.0,,,
1840,C[C@H](CCc1ccc(cc1)O)[NH2+]C[C@@H](c2ccc(cc2)O)O,302.394,1.7159000000000004,4.0,3.0,0.0,,,
1841,CC(CCc1ccc(cc1)O)[NH2+]CCc2ccc(c(c2)O)O,302.39399999999995,1.9306,4.0,3.0,0.0,,,
1842,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](CC[C@H]3[C@H]1C5)OC)O,302.394,0.6590999999999996,2.0,3.0,0.0,,,
1843,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](CC[C@H]3[C@H]1C5)O)OC,302.394,0.30800000000000033,2.0,3.0,0.0,,,
1844,CCCCCNC(=[NH2+])N/N=C/c1c[nH]c2c1cc(cc2)OC,302.4020000000001,0.9949000000000006,4.0,2.0,0.0,,,
1845,C[C@]12C[C@H]([C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)C=C[C@@]34C)O,302.41400000000004,2.6260000000000017,2.0,3.0,0.0,,,
1846,CCCCCOc1ccccc1/C(=C\SC)/n2ccnc2,302.443,4.661800000000004,0.0,4.0,0.0,,,
1847,CC(C)c1cc2c(cc1O)[C@]3(CC(CC(C3CC2)(C)C)O)C,302.45799999999997,4.516600000000005,2.0,2.0,0.0,,,
1848,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,302.45799999999997,4.269300000000004,1.0,2.0,0.0,,,
1849,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O,302.45799999999997,4.125200000000005,1.0,2.0,0.0,,,
1850,CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]2([C@H]1O)C,302.45799999999997,4.125200000000003,1.0,2.0,0.0,,,
1851,c1ccc(cc1)C(CC[NH+]2CCCCC2)(C3CCCCC3)O,302.48199999999997,2.9134000000000024,2.0,1.0,0.0,,,
1852,CN1c2ccc(cc2C(=NCC1=O)c3ccccc3F)Cl,302.736,3.292900000000002,0.0,2.0,0.0,,,
1853,c1cc(ccc1CCCC(=O)[O-])N(CCCl)CCCl,303.20899999999995,2.0431999999999997,0.0,3.0,0.0,,,
1854,c1cc(c(cc1[C@@H]2[C@H](C(=O)c3c(cc(cc3O2)O)[O-])O)O)O,303.246,0.5542999999999998,4.0,7.0,0.0,,,
1855,c1cc(c(cc1O)O)C2C(C(=O)c3c(cc(cc3O2)O)[O-])O,303.246,0.5542999999999998,4.0,7.0,0.0,,,
1856,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)F,303.293,1.7736999999999998,0.0,5.0,0.0,,,
1857,CCn1cc(c(=O)c2c1nc(nc2)N3CC[NH2+]CC3)C(=O)[O-],303.32200000000006,-2.4416999999999964,1.0,7.0,0.0,,,
1858,CCOC(=O)Nc1ccc(cc1N)NCc2ccc(cc2)F,303.337,3.588400000000002,3.0,4.0,0.0,,,
1859,CN1c2ccccc2C(=O)N3C1c4c(c5ccccc5[nH]4)CC3,303.36500000000007,3.314800000000001,1.0,2.0,0.0,,,
1860,CCOCCn1c2ccccc2nc1N3CCC[NH+](CC3)C,303.43000000000006,0.7976000000000005,1.0,4.0,0.0,,,
1861,c1nc2c(nc(nc2n1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N,303.68100000000004,-0.3494000000000003,3.0,8.0,0.0,,,
1862,c1cc(ccc1S(=O)(=O)[N-]C(=O)N[NH+]2CCCC2)Cl,303.77099999999996,0.7057000000000001,2.0,3.0,0.0,,,
1863,c1ccc(c(c1)C(=O)NCC(=O)[O-])[125I],302.0636302,-0.22910000000000025,1.0,3.0,0.0,,,
1864,CC(C)[NH2+]C(C)Cc1ccc(cc1)[123I],300.196589,2.194,1.0,0.0,0.0,,,
1865,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Oc2c([nH]c(nc2=O)N)N)O)O)O)O,304.25899999999996,-3.8869999999999987,7.0,10.0,1.0,,,
1866,CCN(CC)C(=O)/C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/C#N,304.28200000000004,1.1493799999999996,1.0,6.0,0.0,,,
1867,CC(C)([C@@H](COc1c2ccc(=O)oc2cc3c1cco3)O)O,304.298,2.0498000000000003,2.0,6.0,0.0,,,
1868,COc1cc(ccc1O)C(C(=O)c2ccc(c(c2)OC)O)O,304.298,2.0313000000000008,3.0,6.0,0.0,,,
1869,CCOC(=O)Nc1ccc(nc1N)NCc2ccc(cc2)F,304.325,2.9834000000000014,3.0,5.0,0.0,,,
1870,C[C@@H]1C[C@H]2[C@H]([C@@H]([C@]3([C@H]1C=CC3=O)C)OC(=O)C)C(=C)C(=O)O2,304.34200000000004,1.8171,0.0,5.0,0.0,,,
1871,CCOP(=S)(OCC)Oc1cc(nc(n1)C(C)C)C,304.35200000000003,3.5847200000000026,0.0,6.0,0.0,,,
1872,C[NH+]1C2CCC1[C@H]([C@H](C2)OC(=O)c3ccccc3)C(=O)OC,304.3660000000001,0.4506000000000008,1.0,4.0,0.0,,,
1873,CC(Cc1ccc(cc1)O)[NH2+]CC(c2cc(cc(c2)O)O)O,304.366,1.0313999999999997,5.0,4.0,0.0,,,
1874,C[NH+]1[C@@H]2C[C@H](C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)c4ccccc4,304.366,-0.4989999999999981,2.0,4.0,0.0,,,
1875,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](CC[C@]3([C@H]1C5)O)O)O,304.36599999999993,-0.8800999999999997,4.0,4.0,0.0,,,
1876,C[NH+]1C2CC(CC1C3C2O3)OC(=O)C(CO)c4ccccc4,304.366,-0.4989999999999981,2.0,4.0,0.0,,,
1877,C1C[C@H](N(C1)C(=O)C[NH2+]C23CC4CC(C2)CC(C4)(C3)O)C#N,304.414,0.14808000000000138,2.0,3.0,0.0,,,
1878,CC[NH+]1CCC(=C2c3ccccc3CCc4c2cccc4)C1C,304.457,3.2841000000000022,1.0,0.0,0.0,,,
1879,C[C@H]1CC(=O)C[C@H]2[C@]1([C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@@H]4O)C)C,304.47399999999993,4.205100000000003,1.0,2.0,0.0,,,
1880,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,304.474,4.349200000000004,1.0,2.0,0.0,,,
1881,CCCCCCCCCCCCCCCC[n+]1ccccc1,304.5419999999999,6.455400000000006,0.0,0.0,1.0,,,
1882,CC(COc1ccccc1)[NH+](CCCl)Cc2ccccc2,304.84099999999995,2.777800000000001,1.0,1.0,0.0,,,
1883,c1ccc(c(c1)C2=NCC(=O)Nc3c2cc(cc3)Cl)Cl,305.164,3.7829000000000015,1.0,2.0,0.0,,,
1884,c1c(cc(c(c1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,305.16400000000004,0.28820000000000023,2.0,4.0,0.0,,,
1885,c1cc(ccc1C[C@@H](C(=O)[O-])[NH3+])N(CCCl)CCCl,305.2049999999999,-0.12649999999999983,1.0,3.0,0.0,,,
1886,CCN(c1cccc(c1)c2ccnc3n2ncc3C#N)C(=O)C,305.34100000000007,2.6407800000000003,0.0,5.0,0.0,,,
1887,CC(C)(C)[NH2+]CC(COc1cn(c(=O)c2c1cccc2)C)O,305.398,0.6401000000000006,2.0,4.0,0.0,,,
1888,CC(C)/C=C/CCCCC(=O)NCc1ccc(c(c1)OC)O,305.41800000000006,3.7896000000000023,2.0,3.0,0.0,,,
1889,c1cc2c(cc(c(c2nc1)O)I)Cl,305.50199999999995,3.198400000000001,1.0,2.0,0.0,,,
